groupid,game,crc,grade,notes
3001,2,0x18AD5032,0,RGB1
5387,6,0x59677967,1,RGBA
5387,3,0x63EEC7A0,0,RGB1
3002,2,0x9722F4E1,0,RGB1
5388,6,0x137292C4,1,RGBA
5388,3,0x84242DF8,0,RGB1
5389,4,0x48429E17,0,RGBA
5389,1,0xBBFEAC1A,0,RGBA
5390,6,0x289DF173,1,RGBA
5390,3,0x5261D76B,0,RGB1
5357,6,0x92AF7CF8,0,RGB1
5391,6,0x2BDA8ED9,1,RGBA
5391,3,0xF28A3C79,0,RGB1
5358,6,0x52799F27,0,RGB1
5392,6,0xEBE6F356,1,RGBA
5392,3,0x77CCC747,0,RGB1
5393,6,0x5EBEA952,1,RGBA
5393,3,0xE5AA03A1,0,RGB1
5394,6,0x99C94371,1,RGBA
5394,3,0xF02D5426,0,RGB1
5395,6,0x250C8C2C,1,RGBA
5395,3,0xCE06D7F0,0,RGB1
5396,6,0x50EFDEF3,1,RGBA
5396,3,0x87E6B2F1,0,RGB1
5397,6,0xD8D4E85B,1,RGBA
5397,3,0x91BA07D4,0,RGB1
5398,6,0xF7BB2E8A,1,RGBA
5398,3,0x95A69A43,0,RGB1
5399,6,0x82AB7857,1,RGBA
5399,3,0x3F689EFC,0,RGB1
5400,6,0x160C207F,1,RGBA
5400,3,0xD160DEF4,0,RGB1
5401,6,0xAEF8ACF7,1,RGBA
5401,3,0xD7B79CE6,0,RGB1
5402,6,0xDF115FDB,1,RGBA
5402,3,0x1618F0EA,0,RGB1
5403,6,0x8FBA6619,1,RGBA
5403,3,0xB754C9D1,0,RGB1
5404,6,0xD30CDCC4,1,RGBA
5404,3,0x2172FC62,0,RGB1
3003,3,0x6B4E1B21,0,RGB1
3004,3,0x475EFBC2,0,RGB1
5405,6,0x28D80596,1,RGBA
5405,3,0x5D4A7685,0,RGB1
3005,3,0x97E641EE,0,RGB1
5406,5,0x3CD39A19,1,RGBA
5406,2,0x12F5DA1F,0,RGB1
5407,6,0xF31C4829,1,RGBA
5407,3,0x0C88D7DC,0,RGB1
5408,6,0x6E14FEAC,1,RGBA
5408,3,0x59503A1C,0,RGB1
3006,3,0xB14807F4,0,RGB1
5409,6,0x54B458CA,1,RGBA
5409,3,0x160C7BB6,0,RGB1
3007,3,0x7A7DA63E,0,RGB1
5410,6,0xEA19A5EA,1,RGBA
5410,3,0xCF48243B,0,RGB1
5411,6,0x8E6094CB,1,RGBA
5411,3,0x1651833F,0,RGB1
5412,6,0x53938464,1,RGBA
5412,3,0x8B6A40EF,0,RGB1
5413,6,0x20CA201A,1,RGBA
5413,3,0xA3A22085,0,RGB1
5414,6,0xB7B09FD4,1,RGBA
5414,3,0x8E99EDEA,0,RGB1
5415,6,0x54D350BF,1,RGBA
5415,3,0xE6E0D2E8,0,RGB1
5416,6,0x7876AE35,1,RGBA
5416,3,0xF6F92BD3,0,RGB1
5417,6,0x04F79460,1,RGBA
5417,3,0xDBAB8C45,0,RGB1
5418,6,0x73B6D2D9,1,RGBA
5418,3,0x357CA9BD,0,RGB1
5419,6,0x1B582946,1,RGBA
5419,3,0x022F1EDC,0,RGB1
5420,6,0xABB1F6EA,1,RGBA
5420,3,0x89578750,0,RGB1
5421,6,0x39658EAF,1,RGBA
5421,3,0xAC87A869,0,RGB1
5422,6,0x8C74EF3A,1,RGBA
5422,3,0x66F29180,0,RGB1
5423,6,0xFE33576A,1,RGBA
5423,3,0x25B1AF11,0,RGB1
5424,6,0x2640C151,1,RGBA
5424,3,0xFA991965,0,RGB1
5425,6,0xA84F4F88,1,RGBA
5425,3,0x09744736,0,RGB1
5426,6,0xA5CF5DC2,1,RGBA
5426,3,0xD8293EA1,0,RGB1
5427,6,0xBA86D6A6,0,RGB1
5427,3,0xC38AD861,0,RGB1
5428,6,0xDC1689D6,0,RGB1
5428,3,0x62985075,0,RGB1
5429,6,0x90F0B2A7,0,RGB1
5429,3,0x7E3D00A8,0,RGB1
5430,6,0xB0C10A16,0,RGBA
5430,3,0xB0C10A16,0,RGB1
5431,6,0x7EC060B0,0,RGBA
5431,3,0x7EC060B0,0,RGB1
5432,6,0x35913DC9,1,RGBA
5432,3,0xF195E528,0,RGB1
5433,6,0x3B2B3A8D,0,RGBA
5433,3,0x3B2B3A8D,0,RGB1
5434,6,0xF392B34E,0,RGBA
5434,3,0xF392B34E,0,RGB1
5435,6,0x34D67965,0,RGBA
5435,3,0x34D67965,0,RGB1
5436,6,0x3BDBCB45,1,RGBA
5436,3,0xB84A4F16,0,RGB1
5437,6,0xCF296EF7,1,RGBA
5437,3,0x059184D7,0,RGB1
5438,6,0x45693A0E,1,RGBA
5438,3,0x95720DAB,0,RGB1
5439,6,0x16E0E569,1,RGBA
5439,3,0x24D8318F,0,RGB1
5440,6,0x636679C1,1,RGBA
5440,3,0xD221D4C8,0,RGB1
5441,6,0x218993AF,1,RGBA
5441,3,0x15C051F0,0,RGB1
5442,6,0x8E53DEA0,0,RGBA
5442,3,0x2E22B99B,0,RGB1
3011,2,0xB87B636D,0,RGB1
3012,2,0x0B0BCA4B,0,RGB1
5374,6,0x80D48FFF,3,RGBA
5443,6,0x222C03A9,0,RGB1
5443,3,0x33F9FA85,0,RGB1
5444,4,0x103D9BED,0,RGBA
5444,5,0xA5BC1ECF,3,RGBA
5444,1,0x6878F089,0,RGB1
5444,2,0x6330F235,0,RGB1
5445,4,0xAD8F0AF7,0,RGB1
5445,5,0xBBFFD43E,0,RGB1
5445,1,0x4FF6020B,0,RGB1
5445,2,0x29A82517,0,RGB1
5446,4,0x36EADC55,1,RGB1
5446,5,0xE0CEFEB6,1,RGB1
5446,1,0x53C84529,0,RGB1
5447,4,0x7CE1D7A0,1,RGBA
5447,1,0x6FC657B1,0,RGB1
5448,6,0x69031C39,0,RGB1
5448,3,0x9A75D903,1,RGB1
5449,6,0x226081AA,0,RGB1
5449,3,0x04D17280,0,RGB1
8203,6,0x61F8E7B3,2,RGBA
8203,3,0xA7C7365F,0,RGB1
5451,6,0xEF7B7517,1,RGBA
5451,3,0x8182094D,0,RGB1
5452,5,0xCD63C6FA,0,RGB1
5452,6,0x7B2E2207,0,RGB1
5452,2,0x77D2802E,0,RGB1
5452,3,0xC80F7D90,0,RGB1
5453,6,0x0E7E8CEF,1,RGBA
5453,3,0x9EE27FBC,0,RGB1
5454,6,0x87E98FA4,0,RGB1
5454,3,0x326E381C,0,RGB1
5455,6,0xB4C840DE,0,RGB1
5455,6,0xD37CC10B,0,RGBA
5455,3,0xDEB6B829,0,RGB1
5455,3,0xCE236D77,0,RGB1
5456,6,0x180C2969,0,RGB1
5456,6,0x192B3684,0,RGB1
5456,3,0xDF78B8C9,0,RGB1
5456,3,0xA70CC245,1,RGB1
5457,6,0xC1EE03DD,3,RGBA
5457,6,0xC4B913A2,3,RGB1
5457,6,0x83B2537D,3,RGBA
5458,6,0x31AD8DB3,0,RGB1
5458,3,0xDC40EA71,0,RGB1
5459,6,0x9708CDD7,0,RGB1
5459,3,0xFEB99EDF,0,RGB1
5460,6,0x5885479B,1,RGBA
5460,3,0x53EF17F7,0,RGB1
5461,6,0x1F52A29A,0,RGB1
5461,3,0x62F1F1E3,0,RGB1
5462,6,0xF9669077,0,RGB1
5462,3,0x603D40BF,0,RGB1
5463,6,0xC93132F4,1,RGB1
5463,3,0x4A58ADAA,1,RGB1
5464,6,0x2A8EDB9F,0,RGB1
5464,3,0x39962533,0,RGB1
5465,6,0x7155AED1,0,RGB1
5465,3,0x8F9FFE05,0,RGB1
5466,6,0xBF00CE60,1,RGBA
5466,3,0x486394D1,0,RGB1
5467,6,0x40ECBCE1,0,RGB1
5467,3,0x90AAC9C2,0,RGB1
5468,6,0x4B142E7E,0,RGB1
5468,3,0x1036C0D8,0,RGB1
5469,6,0x5E66998F,1,RGBA
5469,3,0x8CE28EDA,0,RGB1
5470,6,0x2A9F10BE,0,RGB1
5470,3,0x56CC1595,0,RGB1
5471,6,0xE249D475,0,RGB1
5471,3,0x8E586E8A,0,RGB1
5472,6,0x090E2A16,0,RGB1
5472,3,0x8264278C,0,RGB1
5473,6,0x65063328,0,RGB1
5473,3,0xD75928F6,0,RGB1
5474,6,0xDAED8F4D,0,RGB1
5474,3,0x911DAF3D,0,RGB1
5475,6,0xB2AB2BD3,0,RGB1
5475,3,0x776ADA1E,0,RGB1
5476,6,0x51AA3077,0,RGB1
5476,3,0x4E8093C5,0,RGB1
5477,6,0x5DAFC2EA,1,RGBA
5477,3,0xCEBAD560,0,RGB1
5478,6,0xEB506845,0,RGB1
5478,3,0x450ED048,0,RGB1
5479,6,0x0B458C10,0,RGB1
5479,3,0x4B243B12,0,RGB1
5480,6,0xD787164C,0,RGB1
5480,3,0x338BC172,0,RGB1
5471,6,0x28B21A4A,0,RGB1
5471,3,0xC0052E9C,0,RGB1
5482,6,0x4484AE14,0,RGB1
5482,3,0x7635F899,0,RGB1
5483,6,0x1C856580,1,RGBA
5483,3,0x5553CCBF,0,RGB1
5484,6,0x4C960659,0,RGB1
5484,3,0x05DE86BC,0,RGB1
5485,6,0x39484245,0,RGB1
5485,3,0xE30F99A1,0,RGB1
5486,6,0x94129C95,0,RGB1
5486,3,0x42638F8C,0,RGB1
5486,3,0x62FBCB29,1,RGB1
6825,6,0x02DC7940,0,RGB1
6825,3,0xFBC25910,0,RGB1
5488,6,0x87CA1430,0,RGB1
5488,3,0x3AF6DA86,0,RGB1
5489,6,0xF1E2DB7D,0,RGBA
5489,3,0x907744F1,0,RGB1
5490,5,0x93598927,0,RGB1
5490,2,0x221A9C4F,0,RGB1
5491,5,0x19F5528B,2,RGBA
5491,6,0x25A810BD,2,RGBA
5491,2,0x5FC0EE54,0,RGB1
5491,3,0xB41FFFD7,1,RGB1
5492,5,0x5256166B,0,RGB1
5492,6,0x08A9FFA7,3,RGB1
3023,2,0x9479D2BF,0,RGB1
5493,6,0x29DAC143,0,RGB1
5493,3,0xEA60F5FB,0,RGB1
5494,5,0xCDE3FABC,0,RGB1
5494,2,0x31DBDE44,0,RGB1
5495,6,0x383D2032,3,RGBA
5495,3,0x95D83336,0,RGB1
5496,4,0x14EB35D7,2,RGB1
5496,5,0x9BA79619,2,RGB1
5496,1,0x349534CB,0,RGB1
5496,2,0xFE0CC855,1,RGB1
5497,4,0xCEC75D91,0,RGB1
5497,5,0x78729DE0,0,RGB1
5498,4,0xD6B62A2F,2,RGBA
5498,5,0x0827578D,2,RGBA
5498,1,0x0307A53D,0,RGB1
5498,2,0xE83BCF15,0,RGB1
5499,4,0xA2E7FDD2,0,RGB1
5499,5,0xA2E7FDD2,1,RGB1
5500,4,0x5AAFF88C,1,RGBA
5500,1,0xFE5B4B30,0,RGB1
3028,3,0x5B43A0A9,0,RGB1
3030,3,0x4B9D97F5,0,RGB1
5501,4,0x732AE694,0,RGB1
5501,5,0x2F0886A2,0,RGB1
5502,6,0x9D4F6D74,0,RGB1
5502,3,0x18892B02,0,RGB1
5503,6,0x838A9A86,0,RGB1
5503,3,0x28CD06A7,0,RGB1
5504,6,0xC4DE771F,0,RGB1
5504,3,0xC7FCE7B7,0,RGB1
5503,6,0x5D0F1B4C,0,RGB1
5503,3,0x99A3CCC9,0,RGB1
5506,6,0xA33852C1,0,RGB1
5506,3,0xF9657814,0,RGB1
5507,6,0xBBD7A876,0,RGBA
5507,3,0x8BAFB0C7,0,RGB1
5508,4,0x616707A0,0,RGB1
5508,5,0x6AEA468A,1,RGBA
5509,5,0xB0B104F6,2,RGB1
5509,6,0x8E2D9FFD,0,RGB1
5509,2,0xAFB6CFD8,0,RGB1
5509,3,0xCB57A583,0,RGB1
5510,5,0x1F8F0011,2,RGBA
5510,6,0x227E7F64,3,RGBA
5510,2,0x8E913A94,0,RGB1
5510,3,0x5FD0E5C0,0,RGB1
5511,5,0x92D16B30,2,RGBA
5511,6,0x6AC17CFA,2,RGBA
5512,4,0xB6AD75E0,1,RGB1
5512,1,0xC475DB90,0,RGB1
5513,4,0x290878C1,1,RGB1
5513,1,0x79EE8F1C,0,RGB1
5514,5,0x2BF92D9C,0,RGBA
5514,6,0xEDCA8BAE,0,RGBA
5514,2,0x57E4DABA,0,RGB1
5514,3,0xCA63F743,0,RGB1
5515,5,0x6B5186BF,2,RGB1
5515,6,0x9F3F0C2D,2,RGB1
5515,2,0xABCD514C,0,RGB1
5515,3,0xE71CCE15,0,RGB1
5516,5,0x33462850,2,RGB1
5516,6,0x8439B34D,3,RGB1
5517,5,0x470E2EE0,0,RGB1
5517,6,0xE5AC49D0,0,RGB1
5517,2,0x42E77412,0,RGB1
5517,3,0x92021BA4,0,RGB1
5518,5,0xE2E8571C,0,RGB1
5518,6,0xD039BD17,0,RGB1
5518,2,0xC96688AB,0,RGB1
5518,3,0xDB5659FD,0,RGB1
5519,5,0x32EF4239,0,RGB1
5519,6,0x12D5FC67,3,RGB1
5520,4,0x14242BDF,1,RGBA
5520,1,0x0CBD8FCB,0,RGB1
5521,6,0xF613B941,0,RGB1
5521,3,0xC5192D80,0,RGB1
5522,6,0x596CFF9B,0,RGB1
5522,3,0x5A2E66A6,0,RGB1
5523,6,0xC97794CD,0,RGB1
5523,3,0x3A109D06,0,RGB1
5524,5,0xFFDA6429,0,RGB1
5524,2,0x6CB36944,0,RGB1
5525,6,0x0F6A08F7,0,RGB1
5525,3,0xE52C5A15,0,RGB1
5526,6,0x3E10169D,1,RGB1
5526,3,0xE6B929E9,0,RGB1
5527,6,0xB292A136,0,RGB1
5527,3,0xE0DA2EBE,0,RGB1
5528,6,0xC4C81D40,0,RGB1
5528,3,0x3F45EFC7,0,RGB1
5529,6,0x95C76216,0,RGBA
5529,3,0xE1F0EE87,0,RGB1
5530,6,0x44B79368,0,RGB1
5530,3,0x500A6729,0,RGB1
5531,4,0x8FA3BD10,3,RGBA
5531,5,0xDBEDB018,3,RGBA
5531,6,0x06D8EF86,0,RGB1
5531,6,0xD610A07D,0,RGB1
5531,6,0x93C341FA,1,RGB1
5531,3,0x3451A823,0,RGB1
5531,3,0x8614AA0A,1,RGB1
5532,6,0xCB64E875,0,RGBA
5532,3,0x935C1C57,0,RGB1
5533,6,0xE23A483E,1,RGBA
5533,3,0x5D0E74D4,0,RGB1
5534,6,0x481BBACB,0,RGB1
5534,3,0x8BC1D38E,0,RGB1
5535,4,0xF8608413,0,RGB1
5535,1,0x18023F6B,0,RGB1
5536,4,0x055550C0,1,RGB1
5536,1,0xE175BC4A,0,RGB1
5537,4,0x33EB13D9,0,RGB1
5537,1,0x1ACA740F,0,RGB1
5538,4,0xA2B0D394,0,RGB1
5538,1,0xF523E8F8,0,RGB1
5539,5,0x39BD3C3E,0,RGB1
5539,5,0xFDA0167E,1,RGB1
5539,2,0x12C36345,0,RGB1
5539,2,0x41287DE3,1,RGB1
5540,4,0xCF71AF8C,0,RGB1
5540,1,0xCD95F4B4,0,RGB1
5541,4,0x9E00CD25,1,RGB1
5541,1,0x10B54F75,0,RGB1
5542,4,0x951E44F8,1,RGBA
5542,1,0x0806697B,0,RGB1
5543,6,0x1862CBF1,0,RGBA
5543,3,0x01F411DA,0,RGB1
5544,4,0xF26EE185,0,RGB1
5544,5,0xAF1A8F3D,0,RGB1
5544,1,0xE02809C8,0,RGB1
5544,2,0xEB77CBDA,0,RGB1
5544,3,0xF594D31B,0,RGB1
5545,4,0x3714B307,3,RGBA
5545,5,0x9153FA60,2,RGB1
5545,6,0x4BDE8B46,5,RGBA
5545,1,0x13C65454,0,RGB1
5545,2,0xD9493950,0,RGB1
5546,4,0x9404CB0A,0,RGB1
5546,1,0x7054AB84,0,RGB1
5546,2,0xBC74C76C,0,RGB1
5546,3,0x830DB821,0,RGB1
5547,4,0x41B5E8A1,0,RGBA
5547,5,0xAAC9A0D5,0,RGBA
5548,5,0xC1E57615,0,RGB1
5548,2,0xB567D208,0,RGB1
5549,6,0x99576481,1,RGB1
5549,3,0x468132C9,0,RGB1
5550,6,0xDC3BD5AA,1,RGBA
5550,3,0x76464F03,0,RGB1
5551,5,0xAB28541E,0,RGB1
5551,2,0x442F96E0,0,RGB1
5552,5,0x2BC2339F,1,RGBA
5552,2,0x1B3F9222,0,RGB1
5553,5,0xFCB4C0AE,1,RGBA
5553,2,0xAEBB366D,0,RGB1
5554,5,0xAFC66AC3,1,RGB1
5554,2,0x2039E9C0,0,RGB1
5555,5,0xBE04FBC8,0,RGBA
5555,2,0xB0006C3D,0,RGB1
5556,5,0xD4B1CB46,1,RGB1
5556,2,0xB1D165EA,0,RGB1
1551,5,0x077FC25D,5,RGBA
1551,2,0x1AAC508B,0,RGB1
5558,5,0xE2E49E74,0,RGB1
5558,2,0xD44DE2F8,0,RGB1
5559,5,0x0EB7EFDD,0,RGB1
5559,2,0xAC4F3EFE,0,RGB1
5560,5,0x8EF77E4D,1,RGB1
5560,2,0xEB78F995,0,RGB1
5561,5,0x124788A9,0,RGB1
5561,2,0xDE1390D0,0,RGB1
5562,5,0x6561503D,0,RGB1
5562,6,0x6CCAFE16,0,RGB1
5562,6,0xCEFCB9FF,0,RGB1
5562,2,0xD5A28558,0,RGB1
5562,3,0x1FD9F1EE,0,RGB1
5563,5,0x91A95F16,0,RGB1
5563,6,0x0A158CE1,0,RGB1
5563,6,0x5BB45141,0,RGB1
5563,2,0xDC6B3863,0,RGB1
5563,3,0x6905D762,0,RGB1
5564,5,0x058E446F,1,RGB1
5564,6,0x13EB6179,0,RGB1
5564,2,0xA35E1D8D,0,RGB1
5565,6,0x1A184E91,0,RGBA
5565,3,0x6FD7D0F9,0,RGB1
5566,5,0x208987CC,0,RGB1
5566,2,0x10DC3E13,0,RGB1
5567,6,0x8CB93B81,0,RGBA
5567,3,0xFCA441B9,0,RGB1
5568,5,0x587E29C5,0,RGB1
5568,2,0x9FDFD7F0,0,RGB1
5569,6,0xF5BFC0F8,0,RGB1
5569,3,0x6B5BD93D,0,RGB1
5570,6,0x9825EBF3,1,RGBA
5570,3,0xFF7E24F7,0,RGB1
5571,6,0xF8911406,0,RGB1
5571,3,0x71766BB1,0,RGB1
5572,6,0xC7676455,0,RGB1
5572,3,0x84126476,0,RGB1
5573,6,0xF8185E78,0,RGB1
5573,3,0xC4CFF6EE,0,RGB1
5574,5,0x1AE06D04,1,RGBA
5574,2,0xB128D529,0,RGB1
5575,6,0x75C6C7F1,0,RGB1
5575,3,0x92932395,0,RGB1
5576,6,0x509A2FDB,1,RGB1
5576,3,0x440B5681,0,RGB1
5577,6,0x1516D48B,0,RGB1
5577,3,0x9732AAC6,0,RGB1
37,6,0xB49B332B,0,RGBA
37,3,0xBE300435,0,RGB1
5579,5,0x6681883B,1,RGB1
5579,2,0xE9CAF7D7,0,RGB1
5580,5,0x60FF2C37,1,RGB1
5580,2,0xDB44A41D,0,RGB1
5581,5,0x7A639DC5,1,RGB1
5581,2,0x4A9D098D,0,RGB1
5582,5,0x2C4D51AE,1,RGB1
5582,2,0x3BBCA327,0,RGB1
5583,6,0x2684968D,0,RGB1
5583,6,0x382B6344,0,RGB1
5583,3,0xB3030584,0,RGB1
5584,6,0x941F8C9C,0,RGB1
5584,3,0x69078402,0,RGB1
5585,6,0x10E4E1B3,0,RGB1
5585,3,0xC753ACA6,0,RGB1
5586,6,0x9666E1A2,0,RGB1
5586,3,0x3CF0C6FD,0,RGB1
5587,6,0x2B5B1A19,0,RGB1
5587,3,0x1326E54C,0,RGB1
5588,6,0x17C004D6,0,RGB1
5588,3,0xBE6C4100,0,RGB1
5589,5,0x80487F91,2,RGB1
5589,5,0x8A768F9B,1,RGB1
5589,2,0x4FFE7EE1,0,RGB1
5589,2,0x7C23E5E0,1,RGB1
5590,5,0x19A37254,1,RGB1
5590,5,0x8694085F,3,RGB1
5590,2,0x79533F3C,0,RGB1
5590,2,0xDB72BFC2,1,RGB1
5591,6,0xFF2CE55D,0,RGB1
5591,3,0xAE7657D7,0,RGB1
5592,6,0x16A15C45,0,RGB1
5592,3,0x0825F0BC,0,RGB1
5593,5,0x41C46138,2,RGB1
5593,5,0xA2F72715,1,RGB1
5593,2,0x83D7DF12,0,RGB1
5593,2,0xE5E5392F,1,RGB1
5594,5,0x4DD9DB88,2,RGB1
5594,5,0x6FBB0F92,0,RGB1
5594,2,0x61D31ADA,0,RGB1
5594,2,0xBEF8A694,1,RGB1
5595,5,0xD1A675A6,2,RGB1
5595,5,0xF2DFB591,0,RGB1
5595,2,0x62204661,0,RGB1
5595,2,0xD9117203,1,RGB1
5596,5,0x38170471,0,RGB1
5596,2,0xB2D1900E,0,RGB1
5597,5,0x2FBC2FD6,0,RGB1
5597,5,0x4D469003,3,RGB1
5597,2,0x80CB868B,0,RGB1
5597,2,0x93AED38D,1,RGB1
5598,5,0xE46FE5DC,0,RGB1
5598,2,0xE686EEB5,0,RGB1
5599,5,0x6E222A67,0,RGB1
5599,2,0x7501EA81,0,RGB1
5600,6,0xA55CC680,0,RGB1
5600,3,0x81CEDA2D,0,RGB1
5601,5,0x7844A961,1,RGBA
5601,2,0xEB63E10C,0,RGB1
5602,5,0x5527D9CF,0,RGB1
5602,2,0xBF216D07,0,RGB1
5603,5,0x0AD244B2,1,RGBA
5603,2,0xA3AC1C17,0,RGB1
5604,5,0x88BBFC51,0,RGB1
5604,2,0x88BBFC51,0,RGB1
5605,6,0x38D1DB88,1,RGBA
5605,3,0x1BB6456B,0,RGB1
5606,6,0x0CF6884D,0,RGBA
5606,3,0x44024B18,0,RGB1
3862,3,0xC8C3D6F3,0,RGB1
3863,3,0x33595D25,0,RGB1
5607,5,0xD70FDD97,1,RGBA
5607,2,0x1B24F8A6,0,RGB1
5608,5,0x6EBB04CD,1,RGBA
5608,2,0x24C87859,0,RGB1
5609,5,0xC6EC9F7A,1,RGBA
5609,2,0x03C344C9,0,RGB1
5610,5,0xE746DB0B,3,RGB1
5610,6,0x8BFF538B,4,RGB1
5610,2,0x14377B74,0,RGB1
5610,3,0x18D1A4C7,1,RGB1
5610,3,0xDD4279A1,0,RGB1
5611,5,0x13E2F91C,0,RGB1
5611,6,0x2E7A98D5,0,RGB1
5612,5,0xAAD102CB,3,RGBA
5612,6,0xF5593626,4,RGBA
5612,2,0xA2CA5292,0,RGB1
5612,3,0x50205C41,0,RGB1
5612,3,0xE24C8800,0,RGB1
5613,5,0xB767E4B6,0,RGBA
5613,6,0xB577E364,1,RGB1
5613,2,0x6073BE4B,0,RGB1
5613,3,0xFD488AF0,1,RGB1
5614,5,0xE1F35AE9,1,RGB1
5614,2,0xA340183D,0,RGB1
5615,5,0xDC4DB4A0,1,RGBA
5615,2,0x710D2267,0,RGB1
5616,6,0xD902624B,0,RGB1
5616,3,0xEBA6862A,0,RGB1
5617,6,0xD8D67E71,0,RGB1
5617,3,0x560FDAB8,0,RGB1
5618,6,0x95716308,1,RGBA
5618,3,0x547F3A29,0,RGB1
5619,6,0xAD18692E,1,RGBA
5619,3,0xBA98711B,0,RGB1
5620,6,0x02683BDE,1,RGB0
5620,3,0x28E843CF,0,RGB1
5621,6,0x4488A8C0,1,RGB0
5621,3,0x633D960E,0,RGB1
5622,6,0x44CD7E55,0,RGB1
5622,3,0x8A3624EC,0,RGB1
5623,6,0x0B50C660,1,RGBA
5623,3,0xF8FE187D,0,RGB1
5624,6,0xC52F3215,0,RGB1
5624,3,0x87712BB0,0,RGB1
5625,6,0x2B0AD9E1,1,RGBA
5625,3,0x4394D753,0,RGB1
5626,6,0xF083BDFA,1,RGBA
5626,3,0xBA668143,0,RGB1
5627,6,0x9DCF6749,1,RGBA
5627,3,0xA74A15C9,0,RGB1
5628,4,0x01029754,2,RGBA
5628,1,0x69998DBD,0,RGB1
5628,1,0xD4CF0C60,0,RGB1
5629,4,0x7F1ED7BB,2,RGBA
5629,1,0xFA9BE909,0,RGB1
5630,4,0xD51F5DB1,1,RGBA
5630,1,0xD9A81A4E,0,RGB1
5631,5,0xBF6D3002,0,RGB1
5631,2,0x72077B23,1,RGB1
5632,5,0x9C87DBA5,0,RGB1
5632,2,0x45306A34,0,RGB1
5633,5,0x90784415,0,RGB1
5633,2,0xF3C4CBF4,0,RGB1
5634,5,0x6ECED521,0,RGB1
5634,2,0xDAF4C2BB,0,RGB1
5635,5,0x8098A30A,2,RGBA
5635,2,0x11EA725D,0,RGB1
5636,5,0xBD19192C,0,RGBA
5636,2,0x081A1995,0,RGB1
5637,5,0xA55BC468,0,RGB1
5637,2,0x6D9B3431,0,RGB1
5638,6,0xC730981D,1,RGBA
5638,3,0x2D269BEC,0,RGB1
5639,4,0xE609F068,2,RGBA
5639,5,0x336B9197,2,RGBA
5639,1,0x1531FC7A,0,RGB1
5639,2,0x1547ABEA,1,RGB1
5640,4,0xBC1ABD03,2,RGBA
5640,5,0xF4AFDEF8,2,RGBA
5640,6,0xB6CF1585,4,RGB0
5640,3,0x0F4E701E,0,RGB1
5641,5,0xE87FE308,1,RGBA
5641,2,0x73041BF7,0,RGB1
5642,6,0x2C5C44EB,0,RGB1
5642,3,0xA468D849,0,RGB1
5642,3,0xBD7F07AF,0,RGB1
5643,5,0xC1722E8A,0,RGB1
5643,2,0xC81027BB,0,RGB1
5644,5,0x417F1C59,2,RGB1
5644,2,0x93404F4D,0,RGB1
5645,6,0x80EA000F,0,RGB1
5645,3,0xD28DE3C3,1,RGB1
5646,5,0x4911433E,2,RGB1
5646,6,0xC965CF42,0,RGB1
5643,6,0x3F47CC2F,0,RGB1
5643,3,0x05A286AA,0,RGB1
5648,5,0xA53DC36C,0,RGB1
5648,6,0x9038DF9C,0,RGB1
5649,4,0x4C032458,0,RGB1
5649,5,0x46930282,0,RGB1
5649,5,0x002CB121,0,RGB1
5649,5,0xA307FA9E,0,RGB1
5649,6,0xDB79164E,0,RGB1
5649,1,0x1573E64B,0,RGB1
5649,2,0x166082D9,0,RGB1
5650,5,0x706D7D11,1,RGBA
5650,2,0x10D0DFB2,0,RGB1
5651,5,0xB7F96475,0,RGB1
5651,2,0x9FB663EF,0,RGB1
5652,5,0x2CEF84C5,1,RGBA
5652,2,0x5CDB5D35,0,RGB1
5653,6,0x75FE5AE6,1,RGBA
5653,3,0x940E8D76,0,RGB1
5654,6,0x797F26EB,1,RGB1
5654,3,0xCA6F4BD8,0,RGB1
5655,5,0x3638791F,1,RGBA
5655,2,0x5D2F3663,0,RGB1
5656,6,0x73CCC27A,1,RGBA
5656,3,0xEAF14984,0,RGB1
5657,4,0x3E4F4C95,2,RGBA
5657,1,0x6911FFAD,0,RGB1
5657,1,0xD87E7F68,0,RGB1
5658,4,0xEF367201,2,RGBA
5658,1,0x97A632EC,0,RGB1
5659,5,0x49137F44,0,RGB1
5659,2,0x8F7605B5,0,RGB1
5660,5,0x5EAF68BF,0,RGB1
5660,2,0x685C2999,0,RGB1
5661,5,0x35B70895,0,RGB1
5661,2,0x8DA7369C,0,RGB1
5662,5,0x3162E00D,1,RGB1
5662,2,0x5C74ED44,0,RGB1
5663,5,0x57A95F9A,0,RGB1
5663,2,0x483B2C29,0,RGB1
5664,5,0x413058DA,0,RGB1
5664,6,0xB9EB869D,0,RGB1
5664,2,0x17044D4E,0,RGB1
5664,3,0xF8DCC76A,0,RGB1
5665,5,0x0E86A247,0,RGB1
5665,2,0x04233C8D,0,RGB1
5666,5,0x124514C5,0,RGBA
5666,2,0x103255D4,0,RGB1
5667,5,0xFF5653A2,0,RGB1
5667,2,0x2B157293,0,RGB1
5668,5,0x4A707EFF,0,RGB1
5668,2,0x2EABAC08,0,RGB1
5669,5,0x9DD07A5A,0,RGB1
5669,5,0xCE472FA7,0,RGB1
5669,2,0xF8A9824E,0,RGB1
5669,2,0xFE003EF0,0,RGB1
5670,5,0x35194936,1,RGB1
5670,5,0x835C51AC,1,RGB1
5670,2,0x85CA5F94,0,RGB1
5671,5,0x1BD477D8,1,RGBA
